"rownames","Sample_ID","MOTU_1","MOTU_2","MOTU_3","MOTU_4","MOTU_5","MOTU_6","MOTU_7","MOTU_8","MOTU_9","MOTU_10","MOTU_11","MOTU_12","MOTU_13","MOTU_14","MOTU_15","MOTU_16","MOTU_17","MOTU_18","MOTU_19","MOTU_20","MOTU_21","MOTU_22","MOTU_23","MOTU_24","MOTU_25","MOTU_26","MOTU_27","MOTU_28","MOTU_29","MOTU_30","MOTU_31","MOTU_32","MOTU_33","MOTU_34","MOTU_35","MOTU_36","MOTU_37","MOTU_38","MOTU_39","MOTU_40","MOTU_41","MOTU_42","MOTU_43","MOTU_44","MOTU_45","MOTU_46","MOTU_47","MOTU_48","MOTU_49","MOTU_50","MOTU_51","MOTU_52","MOTU_53","MOTU_54","MOTU_55","MOTU_56","MOTU_57","MOTU_58","MOTU_59","MOTU_60","MOTU_61","MOTU_62","MOTU_63","MOTU_64","MOTU_65","MOTU_66","MOTU_67","MOTU_68","MOTU_69","MOTU_70","MOTU_71","MOTU_72","MOTU_73","MOTU_74","MOTU_75","MOTU_76","MOTU_77","MOTU_78","MOTU_79","MOTU_80","MOTU_81","MOTU_82","MOTU_83","MOTU_84","MOTU_85","MOTU_86","MOTU_87","MOTU_88","MOTU_89","MOTU_90","MOTU_91","MOTU_92","MOTU_93","MOTU_94","MOTU_95","MOTU_96","MOTU_100","MOTU_101","MOTU_102","MOTU_103","MOTU_104","MOTU_105","MOTU_106","MOTU_109","MOTU_110","MOTU_111","MOTU_112","MOTU_114","MOTU_116","MOTU_117","MOTU_119","MOTU_120","MOTU_121","MOTU_123","MOTU_124","MOTU_126","MOTU_129","MOTU_132","MOTU_134","MOTU_135","MOTU_136","MOTU_137","MOTU_141","MOTU_142","MOTU_143","MOTU_144","MOTU_146","MOTU_147","MOTU_148","MOTU_149","MOTU_152","MOTU_153","MOTU_157","MOTU_162","MOTU_163","MOTU_164","MOTU_172","MOTU_173","MOTU_192","MOTU_194","MOTU_204","MOTU_205","MOTU_209","MOTU_211","MOTU_216","MOTU_217","MOTU_229","MOTU_246","MOTU_260","MOTU_269","MOTU_270","MOTU_277","MOTU_287","MOTU_288","MOTU_292","MOTU_303","MOTU_305","MOTU_308","MOTU_309","MOTU_315","MOTU_334","MOTU_343","MOTU_348","MOTU_350","MOTU_415","MOTU_423","MOTU_461","MOTU_463","MOTU_473","MOTU_486","MOTU_491","MOTU_510","MOTU_519","MOTU_529","MOTU_557","total_reads"
"384","MRC_DIK_33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999091184489549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301
"385","MRC_DIK_43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791139240506329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917721518987342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
"386","MRC_DIK_45",0.321671396476292,0,0,0,0,0,0,0,0,0.0472833155965472,0,0,0,0,0,0.169489771786686,0.165040794608017,0,0,0,0,0,0,0,0.141583894998226,0,0,0,0,0,0,0,0.0890977888140002,0,0.0404989949154547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67656
"388","MRC_DON_105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827196047853752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125860832546015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139782131108354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105974889301203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87851
"390","MRC_DON_209",0,0,0,0,0,0.0324718475547334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52032184486072,0,0,0,0,0,0,0,0,0,0,0.292049066973186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366026688697714,0,0,0,0,0,0,0,0,0,0,0.0664882630794375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55679
"391","MRC_ELA_101",0,0,0,0,0.833395038874491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845982969270641,0,0,0,0.0149944465012958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620140688633839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5402
"392","MRC_ELA_102",0,0,0,0,0.558715430499488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387539916852443,0,0,0,0,0,0,0.0131349038982949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315117189853588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16597
"393","MRC_ELA_103",0,0,0,0,0.839466322358511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751739473495445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081629725270784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13941
"394","MRC_ELA_104",0,0,0,0,0.806464696889333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157530186265639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278618451842376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32051
"395","MRC_ELA_105",0,0,0,0,0.948899026230371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382489692078253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22798
"397","MRC_ELA_110",0,0,0,0,0.723553023436488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227579955975657,0,0,0,0,0,0,0.0187750874012689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38615
"398","MRC_ELA_111",0,0,0,0,0.969111969111969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296010296010296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777
"400","MRC_ELA_114",0,0,0,0,0.62089859380359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209557562592889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133760146335887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148622384817652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8747
"401","MRC_ELA_115",0,0,0,0,0.717990654205607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254205607476636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4280
"402","MRC_ELA_117",0,0,0,0,0.728341440815381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140201528839472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586634236738476,0,0,0,0.0322561964327079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316191799861015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17268
"403","MRC_ELA_118",0,0,0,0,0.764762826718296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907550822846079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707025307702946,0,0,0,0.0268980777209238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383418614299544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28924
"404","MRC_ELA_204",0,0,0,0,0.836471754212091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127106045589693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319623389494549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4036
"405","MRC_ELE_01",0,0,0,0,0,0,0.47816091954023,0.0241379310344828,0,0,0.0666666666666667,0,0,0,0,0,0,0.390804597701149,0,0,0,0,0.0379310344827586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870
"406","MRC_ELE_03",0,0,0,0,0,0,0.0656566602370831,0.10058240791026,0,0,0.163167849585198,0,0,0,0,0,0,0.458828817019045,0,0,0.0468735369576209,0,0,0,0,0.0128279555796925,0,0.0295323882469709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143073840334089,0,0,0,0,0,0,0,0.0126406861551714,0.0239330324537913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118728815146351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53399
"407","MRC_ELE_05",0,0,0,0,0,0,0,0,0,0,0.986013986013986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"408","MRC_ELE_102",0,0,0,0,0,0,0.0793689028062146,0.133024208117548,0,0,0.0988799229194267,0.0571480187883897,0,0,0,0,0,0.302481030952668,0,0,0.0182464169577261,0,0.068228351198362,0,0,0.0732265446224256,0,0.0820787667108274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537757437070938,0,0,0,0,0,0,0,0.0215584728411418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16606
"410","MRC_ELE_104",0,0,0,0,0,0,0,0.284114179336022,0,0,0.446509463233013,0,0,0,0,0,0,0.157710207880856,0,0,0,0,0,0,0,0,0,0.0390629847967732,0,0,0,0,0,0,0,0,0,0,0,0,0.0332609370152032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179646292274279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32230
"411","MRC_ELE_105",0,0,0,0,0,0,0,0.131624176453738,0,0,0,0,0,0,0,0,0,0.659839587510742,0,0,0.0283586364938413,0,0,0,0,0,0.16170151818963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6982
"412","MRC_ELE_106",0,0,0,0,0,0,0.0859842846758282,0.0258229776039323,0,0,0,0.0159922461836685,0,0,0,0,0,0.0790612343798678,0,0,0,0,0.0145730208729966,0,0,0.443490601959223,0,0.0220499151926339,0,0,0,0,0,0,0,0,0,0,0,0,0.0254768250891343,0,0,0.0100038076776628,0,0,0,0,0,0,0,0,0,0,0.0638651389802347,0,0,0,0.113330333344872,0,0,0,0,0,0,0,0,0,0,0,0.0584997750008654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28889
"413","MRC_ELE_107",0,0,0,0,0,0,0.258437214958954,0.113864396473092,0,0,0,0,0,0,0,0,0,0.324718759501368,0,0,0.0758589236850106,0,0.0481402655315699,0,0,0.08736191344887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156582547886896,0,0,0.0137326441674268,0,0,0,0,0,0,0,0,0,0,0.0148474713692105,0,0,0,0.0173304955913652,0,0,0,0,0,0,0,0,0,0,0,0.01089490219925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19734
"415","MRC_ELE_109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836702954898911,0,0,0.153965785381026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643
"416","MRC_ELE_110",0,0,0,0,0,0,0.141372141372141,0,0,0,0,0,0,0,0,0,0,0.843035343035343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924
"417","MRC_ELE_112",0,0,0,0,0,0,0.500668814981456,0.0960661518818021,0,0,0,0.0606189578646562,0,0,0,0,0,0.0981941995500699,0,0,0.0322855231957196,0,0.0302486775703776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169544597798991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32894
"420","MRC_ELE_14",0,0,0,0,0,0,0.213913043478261,0,0,0,0.12,0.300869565217391,0,0,0,0,0,0.12695652173913,0,0,0,0,0.213913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139130434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575
"421","MRC_ELE_16",0,0,0,0,0,0,0,0.234613040828763,0,0,0,0,0,0,0,0,0,0.068860450944546,0,0,0.693479585618525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641
"422","MRC_ELE_201",0,0,0,0,0,0,0.73968253968254,0,0,0,0,0,0,0,0,0,0,0.177777777777778,0,0,0,0,0,0,0,0,0.073015873015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315
"423","MRC_ELE_202",0,0,0,0,0,0,0.129546404682274,0.145484949832776,0,0,0.0803720735785953,0.330946906354515,0,0,0,0,0,0.0229933110367893,0,0,0,0,0.0680915551839465,0,0,0,0,0.200512123745819,0,0,0,0,0,0,0,0,0,0,0,0,0.0219481605351171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19136
